,idade,renda,propriedadeCasa,tempoEmpregado,intensao,grau,valor,taxaJuros
5408,25,45000,HIPOTECA,9.0,MELHORIA DE CASA,B,3000,9.99
5409,25,45000,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4325,6.91
5410,23,45000,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,1450,
5411,25,45000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,B,4000,9.25
5412,25,53000,ALUGUEL,3.0,MELHORIA DE CASA,C,5000,12.53
5413,26,53500,ALUGUEL,1.0,PERSONAL,B,5000,12.18
5414,23,53760,ALUGUEL,0.0,EDUCAÇÃO,C,5000,13.43
5415,26,54000,ALUGUEL,10.0,EDUCAÇÃO,B,5000,10.0
5416,25,54000,ALUGUEL,5.0,PERSONAL,B,5000,12.21
5417,22,45000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5000,12.61
5418,24,45000,HIPOTECA,5.0,PERSONAL,A,10000,5.79
5419,23,54860,ALUGUEL,0.0,PERSONAL,C,5000,14.17
5420,26,54996,ALUGUEL,3.0,MELHORIA DE CASA,B,5000,11.86
5421,26,45000,HIPOTECA,10.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,6.91
5422,22,54996,ALUGUEL,0.0,EDUCAÇÃO,C,5000,12.54
5423,24,54996,ALUGUEL,0.0,MELHORIA DE CASA,B,5000,10.39
5424,22,49000,ALUGUEL,1.0,EDUCAÇÃO,D,5000,15.62
5425,25,45000,PRÓPRIO,9.0,MÉDICO,A,3000,6.17
5426,22,55000,ALUGUEL,6.0,EDUCAÇÃO,A,5000,6.91
5427,26,55000,ALUGUEL,3.0,OUTRO,C,5000,13.48
5428,25,55000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5000,
5429,22,55000,ALUGUEL,3.0,EDUCAÇÃO,C,5000,
5430,24,55000,ALUGUEL,4.0,OUTRO,A,5000,8.0
5431,21,55272,ALUGUEL,5.0,OUTRO,A,5000,5.42
5432,24,56000,ALUGUEL,8.0,PERSONAL,C,5000,14.27
5433,26,56000,ALUGUEL,7.0,PERSONAL,A,5000,7.91
5434,22,45000,PRÓPRIO,6.0,EDUCAÇÃO,A,4750,6.39
5435,24,50000,ALUGUEL,1.0,MELHORIA DE CASA,D,5000,15.62
5436,22,45000,PRÓPRIO,7.0,EDUCAÇÃO,A,6000,6.76
5437,25,56000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,
5438,22,45000,HIPOTECA,6.0,EDUCAÇÃO,A,10000,7.88
5439,23,56016,ALUGUEL,4.0,EDUCAÇÃO,E,5000,15.13
5440,21,45000,HIPOTECA,5.0,PERSONAL,A,4000,7.14
5441,26,51000,ALUGUEL,10.0,MÉDICO,B,5000,12.42
5442,24,51000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,14.74
5443,26,51600,ALUGUEL,1.0,MELHORIA DE CASA,A,5000,8.94
5444,24,57692,ALUGUEL,2.0,MELHORIA DE CASA,C,5000,13.23
5445,24,57996,ALUGUEL,1.0,MELHORIA DE CASA,A,5000,8.0
5446,24,57996,ALUGUEL,4.0,MELHORIA DE CASA,D,5000,13.24
5447,24,58000,ALUGUEL,5.0,MÉDICO,A,5000,7.49
5448,22,58000,ALUGUEL,4.0,PERSONAL,C,5000,13.85
5449,23,45000,HIPOTECA,1.0,MÉDICO,B,7200,11.86
5450,21,45000,HIPOTECA,3.0,MÉDICO,A,4500,7.14
5451,25,45000,HIPOTECA,4.0,MÉDICO,A,5000,7.88
5452,23,58000,ALUGUEL,4.0,PERSONAL,C,5000,13.16
5453,24,45000,HIPOTECA,5.0,EDUCAÇÃO,A,5000,
5454,24,45000,HIPOTECA,0.0,OUTRO,A,6000,7.88
5455,21,45000,HIPOTECA,4.0,EDUCAÇÃO,A,5000,7.14
5456,25,58296,ALUGUEL,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,6.17
5457,22,58380,ALUGUEL,2.0,OUTRO,C,5000,12.29
5458,26,45000,HIPOTECA,3.0,EDUCAÇÃO,C,4000,14.35
5459,24,58800,ALUGUEL,5.0,MELHORIA DE CASA,A,5000,7.29
5460,25,58800,ALUGUEL,4.0,EDUCAÇÃO,D,5000,14.84
5461,22,52880,ALUGUEL,6.0,MÉDICO,D,5000,14.59
5462,21,45000,HIPOTECA,5.0,EDUCAÇÃO,A,18000,7.88
5463,26,58979,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,9.32
5464,26,53000,ALUGUEL,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,15.95
5465,22,59317,ALUGUEL,5.0,OUTRO,B,5000,11.48
5466,21,59800,ALUGUEL,5.0,PERSONAL,B,5000,11.36
5467,24,45000,HIPOTECA,4.0,MÉDICO,A,1500,
5468,22,45000,HIPOTECA,3.0,EDUCAÇÃO,B,15000,11.36
5469,23,45000,HIPOTECA,7.0,OUTRO,A,5000,6.76
5470,26,45000,HIPOTECA,10.0,PERSONAL,A,1500,6.76
5471,23,60000,ALUGUEL,7.0,EDUCAÇÃO,C,5000,13.49
5472,22,54000,ALUGUEL,6.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,17.27
5473,21,45000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,A,8000,7.51
5474,23,60000,ALUGUEL,5.0,OUTRO,D,5000,16.49
5475,24,60000,ALUGUEL,2.0,MÉDICO,C,5000,13.99
5476,24,45000,HIPOTECA,8.0,MELHORIA DE CASA,A,4200,7.14
5477,23,60000,ALUGUEL,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,6.99
5478,21,60000,ALUGUEL,2.0,MÉDICO,A,5000,8.49
5479,26,60000,ALUGUEL,10.0,OUTRO,B,5000,10.99
5480,23,60000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,
5481,21,45000,HIPOTECA,5.0,PERSONAL,A,10000,7.51
5482,23,60000,ALUGUEL,2.0,OUTRO,A,5000,6.91
5483,25,60000,ALUGUEL,8.0,MELHORIA DE CASA,D,5000,15.57
5484,22,45000,HIPOTECA,1.0,EDUCAÇÃO,B,3300,10.99
5485,22,54000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,6.54
5486,26,60000,ALUGUEL,0.0,PERSONAL,A,5000,7.14
5487,23,60000,ALUGUEL,4.0,PERSONAL,C,5000,13.98
5488,24,39000,HIPOTECA,2.0,MELHORIA DE CASA,C,16000,14.22
5489,23,45000,HIPOTECA,4.0,EDUCAÇÃO,C,14500,13.48
5490,22,60000,ALUGUEL,3.0,PERSONAL,C,5000,14.22
5491,25,45000,PRÓPRIO,5.0,OUTRO,B,10400,10.25
5492,22,54000,ALUGUEL,4.0,EDUCAÇÃO,E,5000,16.35
5493,23,54000,ALUGUEL,7.0,EDUCAÇÃO,C,5000,12.84
5494,22,45000,HIPOTECA,4.0,PERSONAL,C,5000,13.48
5495,24,60996,ALUGUEL,8.0,MELHORIA DE CASA,A,5000,
5496,22,61000,ALUGUEL,3.0,MÉDICO,B,5000,9.99
5497,24,45000,HIPOTECA,2.0,MELHORIA DE CASA,B,13000,10.62
5498,24,45000,HIPOTECA,3.0,EDUCAÇÃO,B,1275,11.36
5499,22,61000,ALUGUEL,2.0,OUTRO,A,5000,7.66
5500,25,62000,ALUGUEL,0.0,EDUCAÇÃO,A,5000,7.49
5501,25,62000,ALUGUEL,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,
5502,22,62400,ALUGUEL,2.0,OUTRO,B,5000,12.69
5503,25,62400,ALUGUEL,5.0,OUTRO,A,5000,7.51
5504,25,63000,ALUGUEL,9.0,MELHORIA DE CASA,B,5000,10.74
5505,23,63000,ALUGUEL,7.0,EDUCAÇÃO,C,5000,13.23
5506,22,63000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.74
5507,23,45000,HIPOTECA,5.0,EDUCAÇÃO,B,14500,11.48
5508,24,63000,ALUGUEL,2.0,EDUCAÇÃO,A,5000,9.32
5509,23,63800,ALUGUEL,7.0,EDUCAÇÃO,B,5000,9.99
5510,25,64000,ALUGUEL,9.0,EDUCAÇÃO,D,5000,15.33
5511,25,45000,HIPOTECA,3.0,EDUCAÇÃO,B,6000,11.83
5512,24,64151,ALUGUEL,0.0,OUTRO,B,5000,11.86
5513,21,64424,ALUGUEL,3.0,PERSONAL,A,5000,6.03
5514,26,45000,HIPOTECA,0.0,MELHORIA DE CASA,C,4000,13.92
5515,24,64600,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.9
5516,25,45000,PRÓPRIO,1.0,PERSONAL,C,10000,12.87
5517,23,45000,HIPOTECA,2.0,PERSONAL,A,3000,7.05
5518,26,65000,ALUGUEL,0.0,PERSONAL,A,5000,5.99
5519,22,65000,ALUGUEL,3.0,EDUCAÇÃO,B,5000,11.49
5520,25,59000,ALUGUEL,0.0,MÉDICO,D,5000,15.62
5521,22,45000,HIPOTECA,3.0,EDUCAÇÃO,B,4000,11.83
5522,25,45000,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4000,8.59
5523,22,45000,HIPOTECA,6.0,OUTRO,A,7000,8.94
5524,23,39000,HIPOTECA,7.0,OUTRO,C,16000,14.26
5525,25,45000,HIPOTECA,0.0,MÉDICO,A,5950,7.74
5526,23,65000,ALUGUEL,2.0,OUTRO,A,5000,5.42
5527,22,45000,HIPOTECA,1.0,EDUCAÇÃO,B,14550,11.83
5528,23,65000,ALUGUEL,3.0,MÉDICO,C,5000,13.98
5529,22,45000,HIPOTECA,1.0,EDUCAÇÃO,B,8000,12.53
5530,21,59000,ALUGUEL,4.0,MÉDICO,C,5000,14.22
5531,25,45000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,3200,7.74
5532,26,45000,HIPOTECA,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,1500,7.05
5533,23,45000,HIPOTECA,4.0,EDUCAÇÃO,B,9925,11.48
5534,24,65000,ALUGUEL,1.0,MELHORIA DE CASA,B,5000,10.25
5535,23,65000,ALUGUEL,3.0,EDUCAÇÃO,C,5000,13.47
5536,22,59004,ALUGUEL,3.0,EDUCAÇÃO,B,5000,11.11
5537,23,45000,PRÓPRIO,0.0,OUTRO,C,8000,12.84
5538,25,45000,HIPOTECA,4.0,MELHORIA DE CASA,C,2700,
5539,23,39000,HIPOTECA,0.0,MÉDICO,D,8000,14.11
5540,23,45000,HIPOTECA,1.0,MÉDICO,B,10000,12.21
5541,23,45000,PRÓPRIO,3.0,MÉDICO,A,7000,9.63
5542,22,45000,HIPOTECA,6.0,EDUCAÇÃO,A,5000,8.0
5543,23,66000,ALUGUEL,7.0,OUTRO,B,5000,10.39
5544,26,45000,HIPOTECA,2.0,OUTRO,B,12000,
5545,24,45000,HIPOTECA,2.0,EDUCAÇÃO,B,9200,11.89
5546,26,45000,HIPOTECA,10.0,MÉDICO,B,4325,
5547,24,39000,HIPOTECA,1.0,EDUCAÇÃO,D,12000,14.11
5548,24,67200,ALUGUEL,4.0,EDUCAÇÃO,B,5000,
5549,22,67500,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.74
5550,26,67500,ALUGUEL,1.0,MÉDICO,B,5000,12.18
5551,25,45000,HIPOTECA,0.0,OUTRO,B,17000,11.89
5552,23,67596,ALUGUEL,2.0,PERSONAL,B,5000,11.86
5553,24,45000,HIPOTECA,0.0,OUTRO,A,3600,
5554,23,45000,HIPOTECA,3.0,EDUCAÇÃO,C,16750,12.53
5555,26,45000,HIPOTECA,0.0,MÉDICO,C,7750,12.53
5556,22,68000,ALUGUEL,7.0,PERSONAL,B,5000,9.99
5557,24,68648,ALUGUEL,1.0,OUTRO,B,5000,10.99
5558,23,63900,ALUGUEL,7.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,15.99
5559,24,69996,ALUGUEL,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,10.38
5560,25,70000,ALUGUEL,0.0,EDUCAÇÃO,B,5000,11.71
5561,26,70000,ALUGUEL,3.0,PERSONAL,D,5000,
5562,23,54400,ALUGUEL,2.0,MÉDICO,D,5000,16.49
5563,23,45000,PRÓPRIO,4.0,PERSONAL,D,6400,
5564,26,70000,ALUGUEL,3.0,EDUCAÇÃO,E,5000,17.39
5565,22,70500,ALUGUEL,1.0,OUTRO,B,5000,11.14
5566,22,71000,ALUGUEL,5.0,MÉDICO,B,5000,
5567,23,55488,ALUGUEL,4.0,MÉDICO,D,5000,15.21
5568,22,71400,ALUGUEL,3.0,OUTRO,C,5000,12.99
5569,22,39000,HIPOTECA,1.0,OUTRO,F,5000,18.21
5570,26,72000,ALUGUEL,0.0,OUTRO,A,5000,7.49
5571,22,45000,HIPOTECA,1.0,EDUCAÇÃO,A,7375,9.32
5572,22,72000,ALUGUEL,1.0,MÉDICO,B,5000,11.49
5573,26,39000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,13.67
5574,22,72000,ALUGUEL,6.0,PERSONAL,D,5000,
5575,24,72000,ALUGUEL,6.0,MÉDICO,A,5000,
5576,23,45000,HIPOTECA,1.0,EDUCAÇÃO,B,8000,10.51
5577,25,56950,ALUGUEL,9.0,MÉDICO,C,5000,13.92
5578,24,73000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,9.01
5579,24,73500,ALUGUEL,3.0,MELHORIA DE CASA,C,5000,12.99
5580,24,74000,ALUGUEL,2.0,MÉDICO,A,5000,
5581,26,74500,ALUGUEL,8.0,OUTRO,B,5000,11.36
5582,23,75000,ALUGUEL,4.0,OUTRO,B,5000,
5583,24,45000,OUTROS,8.0,MÉDICO,A,7500,8.32
5584,25,45000,HIPOTECA,7.0,EDUCAÇÃO,A,7500,8.0
5585,23,69000,ALUGUEL,4.0,PERSONAL,A,5000,7.49
5586,23,75000,ALUGUEL,7.0,EDUCAÇÃO,A,5000,7.49
5587,22,75000,ALUGUEL,5.0,OUTRO,B,5000,11.49
5588,22,75000,ALUGUEL,2.0,OUTRO,B,5000,10.99
5589,26,45000,PRÓPRIO,2.0,MÉDICO,C,7000,
5590,22,39000,PRÓPRIO,0.0,EDUCAÇÃO,F,25000,16.08
5591,23,45000,PRÓPRIO,0.0,OUTRO,B,21000,9.76
5592,22,75000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,5.79
5593,25,45000,PRÓPRIO,1.0,MELHORIA DE CASA,C,9000,11.03
5594,25,45000,HIPOTECA,0.0,OUTRO,B,7500,10.39
5595,24,75000,ALUGUEL,8.0,PERSONAL,C,5000,11.78
5596,25,45000,PRÓPRIO,0.0,EDUCAÇÃO,C,6500,10.28
5597,25,76000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.9
5598,25,76000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,8.9
5599,25,76344,ALUGUEL,2.0,MELHORIA DE CASA,A,5000,9.63
5600,25,45149,HIPOTECA,,EDUCAÇÃO,A,9000,5.79
5601,25,76500,ALUGUEL,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5000,12.53
5602,25,78000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.66
5603,21,45192,HIPOTECA,0.0,PERSONAL,B,11700,10.74
5604,24,78300,ALUGUEL,0.0,MELHORIA DE CASA,A,5000,7.74
5605,26,39200,HIPOTECA,2.0,MÉDICO,D,4000,15.05
5606,23,80000,ALUGUEL,5.0,OUTRO,B,5000,12.42
5607,23,45204,HIPOTECA,0.0,EDUCAÇÃO,B,4750,12.21
5608,24,74000,ALUGUEL,6.0,EDUCAÇÃO,C,5000,15.27
5609,22,74000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5000,13.49
5610,23,45288,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,20500,9.25
5611,23,39292,HIPOTECA,3.0,PERSONAL,A,3250,
5612,23,80000,ALUGUEL,6.0,PERSONAL,A,5000,5.42
5613,23,45300,HIPOTECA,3.0,EDUCAÇÃO,D,5550,15.37
5614,23,62900,ALUGUEL,7.0,MÉDICO,D,5000,14.84
5615,23,39325,HIPOTECA,3.0,EDUCAÇÃO,C,2800,12.87
5616,24,45336,HIPOTECA,8.0,MÉDICO,A,10000,5.99
5617,24,81000,ALUGUEL,6.0,MÉDICO,A,5000,5.42
5618,23,45378,HIPOTECA,7.0,PERSONAL,A,6000,5.79
5619,21,45432,HIPOTECA,4.0,EDUCAÇÃO,B,5000,9.88
5620,24,83100,ALUGUEL,5.0,MELHORIA DE CASA,E,5000,16.35
5621,22,84996,ALUGUEL,6.0,OUTRO,C,5000,12.23
5622,26,73000,ALUGUEL,0.0,EDUCAÇÃO,D,5000,15.31
5623,23,45500,PRÓPRIO,5.0,EDUCAÇÃO,C,14000,14.72
5624,26,39500,HIPOTECA,6.0,MÉDICO,D,15250,15.05
5625,23,85000,ALUGUEL,2.0,EDUCAÇÃO,B,5000,11.58
5626,21,45600,HIPOTECA,5.0,MÉDICO,A,6000,6.03
5627,23,45600,PRÓPRIO,7.0,EDUCAÇÃO,A,14000,7.9
5628,23,85272,ALUGUEL,7.0,OUTRO,B,5000,11.11
5629,23,45600,HIPOTECA,3.0,OUTRO,C,12000,14.65
5630,26,45600,HIPOTECA,9.0,EDUCAÇÃO,C,10000,15.27
5631,23,88000,ALUGUEL,1.0,OUTRO,B,5000,10.99
5632,23,45600,HIPOTECA,,MÉDICO,B,3000,11.49
5633,23,45600,HIPOTECA,7.0,OUTRO,C,10000,16.11
5634,25,45600,HIPOTECA,7.0,MÉDICO,C,13000,12.99
5635,25,76000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,E,5000,17.19
5636,26,90000,ALUGUEL,4.0,PERSONAL,D,5000,16.77
5637,23,78000,ALUGUEL,0.0,MELHORIA DE CASA,A,5000,6.62
5638,23,90000,ALUGUEL,7.0,MÉDICO,C,5000,15.96
5639,24,90000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,10.59
5640,24,90000,ALUGUEL,5.0,OUTRO,B,5000,9.99
5641,24,45600,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,7200,6.91
5642,25,45600,HIPOTECA,6.0,MELHORIA DE CASA,A,15000,5.79
5643,21,39600,HIPOTECA,5.0,MÉDICO,A,6400,6.91
5644,22,90000,ALUGUEL,4.0,EDUCAÇÃO,D,5000,14.96
5645,22,45600,HIPOTECA,5.0,OUTRO,B,2000,10.36
5646,23,45600,PRÓPRIO,7.0,MÉDICO,B,1000,9.62
5647,25,80000,ALUGUEL,8.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,14.96
5648,20,94000,ALUGUEL,4.0,EDUCAÇÃO,D,5000,16.02
5649,22,45600,HIPOTECA,5.0,OUTRO,B,9500,10.38
5650,23,95004,ALUGUEL,2.0,EDUCAÇÃO,A,5000,9.63
5651,22,45600,PRÓPRIO,6.0,MÉDICO,C,1800,13.48
5652,26,97500,ALUGUEL,10.0,OUTRO,E,5000,18.39
5653,22,45600,HIPOTECA,3.0,OUTRO,A,1600,7.88
5654,23,86004,ALUGUEL,0.0,PERSONAL,D,5000,14.84
5655,22,39600,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,C,4650,10.28
5656,26,45608,PRÓPRIO,8.0,MELHORIA DE CASA,A,11000,6.62
5657,22,45673,HIPOTECA,6.0,EDUCAÇÃO,A,7000,7.88
5658,22,45691,HIPOTECA,5.0,OUTRO,A,7000,7.14
5659,22,39696,HIPOTECA,,EDUCAÇÃO,B,14125,12.42
5660,23,100000,ALUGUEL,5.0,EDUCAÇÃO,A,5000,6.03
5661,23,100000,ALUGUEL,5.0,PERSONAL,A,5000,8.49
5662,24,100000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,
5663,23,45843,PRÓPRIO,2.0,OUTRO,B,11000,11.71
5664,22,39868,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,D,2400,16.02
5665,22,102240,ALUGUEL,6.0,PERSONAL,E,5000,19.03
5666,25,39896,HIPOTECA,0.0,MÉDICO,A,9250,9.63
5667,22,45900,HIPOTECA,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6400,8.59
5668,26,103992,ALUGUEL,10.0,OUTRO,A,5000,7.88
5669,26,45900,HIPOTECA,10.0,PERSONAL,C,11500,13.79
5670,23,106000,ALUGUEL,7.0,EDUCAÇÃO,A,5000,7.88
5671,22,45975,HIPOTECA,6.0,MÉDICO,B,10375,
5672,25,106000,ALUGUEL,4.0,PERSONAL,B,5000,
5673,23,45992,HIPOTECA,7.0,OUTRO,A,10000,5.42
5674,25,39996,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,D,1500,
5675,24,80155,ALUGUEL,8.0,MÉDICO,F,5000,
5676,24,108000,ALUGUEL,8.0,EDUCAÇÃO,B,5000,12.69
5677,25,45996,PRÓPRIO,0.0,MELHORIA DE CASA,A,3850,
5678,21,45996,PRÓPRIO,5.0,OUTRO,A,10000,5.79
5679,23,108000,ALUGUEL,7.0,EDUCAÇÃO,A,5000,7.66
5680,26,45996,PRÓPRIO,5.0,MELHORIA DE CASA,A,9225,
5681,24,45996,HIPOTECA,6.0,EDUCAÇÃO,C,8500,
5682,25,110000,ALUGUEL,2.0,OUTRO,B,5000,9.99
5683,22,111460,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,11.71
5684,25,112000,ALUGUEL,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,10.25
5685,25,45996,PRÓPRIO,9.0,PERSONAL,B,25000,12.18
5686,24,115000,ALUGUEL,1.0,MELHORIA DE CASA,A,5000,8.9
5687,24,88400,ALUGUEL,8.0,MÉDICO,D,5000,
5688,24,116300,ALUGUEL,6.0,MELHORIA DE CASA,D,5000,14.96
5689,23,120000,ALUGUEL,2.0,EDUCAÇÃO,A,5000,
5690,23,45996,PRÓPRIO,7.0,EDUCAÇÃO,C,10000,13.16
5691,26,120000,ALUGUEL,3.0,MELHORIA DE CASA,A,5000,7.68
5692,25,120000,ALUGUEL,6.0,PERSONAL,C,5000,13.79
5693,22,114000,ALUGUEL,2.0,OUTRO,D,5000,15.31
5694,26,135000,ALUGUEL,10.0,MÉDICO,B,5000,11.36
5695,24,137481,ALUGUEL,8.0,OUTRO,B,5000,10.99
5696,24,46000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10075,12.42
5697,23,46000,HIPOTECA,7.0,PERSONAL,A,5000,6.62
5698,23,150000,ALUGUEL,3.0,OUTRO,B,5000,10.65
5699,24,150000,ALUGUEL,8.0,OUTRO,B,5000,
5700,23,138000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,D,5000,14.91
5701,24,117300,ALUGUEL,4.0,MÉDICO,C,5000,13.23
5702,25,159996,ALUGUEL,4.0,PERSONAL,D,5000,14.11
5703,26,46000,HIPOTECA,3.0,MELHORIA DE CASA,B,11000,12.69
5704,25,21600,ALUGUEL,0.0,MÉDICO,B,5200,11.86
5705,22,24000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5200,13.49
5706,25,25000,ALUGUEL,1.0,EDUCAÇÃO,C,5200,12.53
5707,25,46000,HIPOTECA,4.0,EDUCAÇÃO,C,2125,12.99
5708,23,46000,HIPOTECA,1.0,OUTRO,A,3000,5.42
5709,21,26000,ALUGUEL,5.0,MÉDICO,B,5200,12.53
5710,23,30000,ALUGUEL,1.0,MÉDICO,C,5200,15.96
5711,23,46000,HIPOTECA,6.0,PERSONAL,A,15000,6.99
5712,25,30000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,E,5200,17.19
5713,25,32160,ALUGUEL,9.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5200,14.65
5714,23,35000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5200,13.92
5715,22,36850,ALUGUEL,3.0,EDUCAÇÃO,B,5200,12.42
5716,25,38000,ALUGUEL,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5200,10.74
5717,23,38000,ALUGUEL,1.0,MÉDICO,A,5200,7.88
5718,22,46000,HIPOTECA,6.0,EDUCAÇÃO,C,6000,12.68
5719,23,24000,ALUGUEL,3.0,EDUCAÇÃO,A,5250,7.66
5720,24,46000,HIPOTECA,8.0,MÉDICO,A,2000,7.66
5721,22,46000,HIPOTECA,6.0,PERSONAL,B,4000,10.37
5722,23,45000,ALUGUEL,3.0,MÉDICO,B,5275,10.39
5723,24,57600,ALUGUEL,3.0,PERSONAL,C,5275,13.49
5724,23,46000,HIPOTECA,2.0,MÉDICO,B,10000,10.36
5725,23,23340,ALUGUEL,8.0,EDUCAÇÃO,A,5300,7.9
5726,22,24996,ALUGUEL,4.0,PERSONAL,C,5300,15.23
5727,24,46000,HIPOTECA,5.0,EDUCAÇÃO,B,10000,9.99
5728,25,26400,ALUGUEL,5.0,EDUCAÇÃO,A,5300,8.49
5729,23,46000,HIPOTECA,,MÉDICO,A,3000,7.88
5730,24,28800,ALUGUEL,0.0,MÉDICO,C,5300,15.27
5731,25,30000,ALUGUEL,1.0,EDUCAÇÃO,C,5300,15.27
5732,22,30000,ALUGUEL,2.0,EDUCAÇÃO,E,5300,17.99
5733,24,30000,ALUGUEL,3.0,MÉDICO,D,5300,15.28
5734,25,46000,HIPOTECA,5.0,EDUCAÇÃO,B,23500,10.25
5735,21,47000,ALUGUEL,1.0,MÉDICO,A,5300,7.66
5736,22,50004,ALUGUEL,5.0,PERSONAL,D,5300,14.42
5737,22,65000,ALUGUEL,3.0,EDUCAÇÃO,A,5300,6.62
5738,25,40000,HIPOTECA,5.0,MELHORIA DE CASA,B,15000,11.36
5739,21,22000,ALUGUEL,,PERSONAL,B,5325,12.42
5740,21,32000,ALUGUEL,5.0,PERSONAL,C,5325,14.27
5741,23,46000,PRÓPRIO,6.0,EDUCAÇÃO,B,8000,11.48
5742,24,24000,ALUGUEL,0.0,MÉDICO,B,5375,10.99
5743,24,26000,ALUGUEL,1.0,MÉDICO,C,5375,13.47
5744,24,18000,ALUGUEL,3.0,MÉDICO,D,5400,15.99
5745,22,18000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,C,5400,15.23
5746,25,46000,HIPOTECA,1.0,MELHORIA DE CASA,C,8600,
5747,22,46000,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,7.68
5748,23,21600,ALUGUEL,0.0,MÉDICO,C,5400,
5749,26,24000,ALUGUEL,3.0,EDUCAÇÃO,B,5400,11.49
5750,26,25300,ALUGUEL,2.0,MELHORIA DE CASA,D,5400,16.02
5751,21,46000,PRÓPRIO,5.0,OUTRO,D,10000,14.74
5752,23,26400,ALUGUEL,7.0,EDUCAÇÃO,B,5400,10.38
5753,21,46002,HIPOTECA,4.0,OUTRO,D,4000,
5754,26,30000,ALUGUEL,3.0,PERSONAL,B,5400,10.0
5755,22,32000,ALUGUEL,1.0,PERSONAL,D,5400,16.29
5756,26,33600,ALUGUEL,0.0,PERSONAL,A,5400,
5757,23,35000,ALUGUEL,7.0,PERSONAL,B,5400,10.59
5758,23,46113,HIPOTECA,4.0,PERSONAL,D,9000,15.99
