idade,renda,propriedadeCasa,tempoEmprego,intensao,grau,valor,juros
23,25000,0,1,1,1,5000,10
24,25000,0,5,3,0,5000,11
25,60500,3,6,4,1,17000,12
23,60500,1,4,1,2,5000,14
23,25000,0,0,0,0,5000,6
24,54500,1,7,2,3,8000,17
24,25000,0,3,3,0,5000,7
22,60500,1,6,1,0,12000,8
23,25000,0,8,1,1,5000,10
24,60500,1,8,1,0,6000,7
24,25000,0,2,0,0,5000,8
22,60612,1,2,2,2,18000,13
22,60612,1,6,4,1,5300,11
21,25000,0,0,0,3,5000,12
25,60626,1,4,0,0,2500,6
22,60635,1,5,1,2,6800,13
23,60785,1,7,0,2,10625,13
22,26000,0,6,4,1,5000,11
26,60996,1,2,4,1,12000,12
24,26400,0,5,2,0,5000,7
21,26400,0,2,1,2,5000,13
25,61000,3,2,1,2,15000,14
23,26400,0,3,1,3,5000,15
22,61000,1,6,2,2,12000,13
21,27000,0,5,3,0,5000,5
25,55000,1,4,2,3,9000,16
23,61000,3,1,4,1,12000,11
23,27000,0,2,2,4,5000,16
22,61000,1,6,1,0,2100,6
24,55000,1,8,1,1,6000,11
21,61000,1,6,4,2,6000,11
22,27000,0,0,3,3,5000,11
22,27000,0,6,0,0,5000,9
22,27000,0,1,3,1,5000,10
25,27096,0,7,0,0,5000,7
21,27200,0,0,2,2,5000,11
22,61000,1,1,0,1,8000,11
23,61000,1,2,3,4,18400,19
26,61000,1,10,4,1,12000,10
22,61000,1,6,1,0,12000,7
26,61000,1,4,4,0,8000,7
22,27264,0,4,1,2,5000,13
24,61000,1,7,4,3,3000,15
23,61000,1,4,4,0,10000,6
22,27360,0,5,1,0,5000,7
24,27500,0,0,4,4,5000,15
26,61000,1,10,4,0,4200,7
22,61000,1,6,0,0,12000,7
22,62000,0,6,4,0,8000,5
24,61000,1,4,4,3,10000,15
25,61000,1,4,1,0,7000,5
22,61000,1,1,2,0,8000,5
26,62000,0,7,4,2,8000,12
26,61000,1,8,2,1,21000,11
26,55000,1,4,0,0,10000,7
22,61000,1,2,2,0,18200,7
22,62000,0,2,1,2,8000,12
23,55000,1,6,0,3,10000,15
25,61000,1,9,5,1,15000,9
24,55000,1,4,5,0,7000,7
26,61000,1,3,4,1,7500,10
24,62000,0,3,3,1,8000,11
22,61000,1,1,0,2,21000,14
24,56400,0,4,2,3,8000,14
26,61000,1,5,3,1,19200,11
26,63000,0,2,3,1,8000,12
25,63900,0,1,3,0,8000,6
24,64000,0,8,5,0,8000,7
24,61080,1,8,3,1,25000,10
23,64000,0,5,3,1,8000,10
24,61147,1,5,2,0,17000,6
23,65000,0,2,1,0,8000,6
24,61193,1,5,1,0,6400,8
24,65000,0,3,1,1,8000,12
22,65000,0,0,3,1,8000,10
26,65000,0,4,4,0,8000,6
23,61200,1,2,3,0,9000,11
24,65000,0,5,4,1,8000,9
25,61200,1,1,4,0,5650,7
25,61200,1,10,2,0,5200,5
22,65000,0,7,1,0,8000,6
23,61200,1,2,0,0,10000,7
23,55200,1,1,4,4,15250,15
24,55200,1,0,2,3,6000,14
26,61200,3,4,5,2,1500,12
24,61200,1,5,1,1,5100,10
22,55200,1,6,5,0,7200,11
24,55200,1,8,1,2,9600,10
23,65000,0,2,0,2,8000,14
23,65000,0,6,4,0,8000,9
24,61289,1,8,4,1,2000,11
23,61300,3,1,1,3,9000,16
22,61300,1,4,3,0,13000,9
23,61360,3,3,2,0,6125,8
23,55365,1,4,4,5,25000,19
24,65004,0,4,4,0,8000,8
21,55400,1,5,5,2,5000,14
23,55400,1,1,2,3,5500,14
22,61402,1,7,1,1,10800,9
23,61440,3,6,4,1,2500,11
21,65500,0,6,1,2,8000,12
23,61498,1,5,4,1,5000,11
22,61500,1,5,3,0,30000,6
26,67000,0,9,3,0,8000,7
24,61500,1,8,3,1,3200,11
23,67200,0,4,3,2,8000,11
22,61547,3,1,1,3,24250,14
23,61615,1,4,4,1,13000,10
24,61650,1,4,5,0,6500,6
25,70000,0,4,4,2,8000,15
24,61717,3,8,4,0,3200,7
24,61781,1,6,1,1,17800,10
24,70000,0,8,0,1,8000,11
24,61800,1,0,2,0,1500,6
25,61800,3,1,3,0,4000,7
26,70000,0,10,5,0,8000,7
26,70000,0,8,1,2,8000,15
22,70000,0,6,1,0,8000,6
23,70000,0,5,2,1,8000,11
25,64000,0,7,0,3,8000,15
23,70000,0,4,1,3,8000,16
26,62000,1,0,4,0,12000,7
22,70000,0,0,1,0,8000,7
23,62000,1,3,3,0,4000,8
22,64000,0,0,4,3,8000,14
24,70000,0,2,1,2,8000,14
25,70000,0,3,4,2,8000,14
26,62000,1,1,0,0,8400,6
26,71000,0,10,5,2,8000,13
24,62000,1,7,4,0,6200,11
23,62000,1,6,1,1,1800,11
22,62000,1,2,0,2,13000,15
25,72000,0,2,0,0,8000,7
22,72000,0,2,1,0,8000,7
22,62000,1,6,1,0,15075,6
22,66000,0,6,5,2,8000,14
24,62000,1,8,4,0,5875,6
22,72000,0,0,2,0,8000,7
21,62000,1,2,0,0,6000,7
22,62000,1,3,1,0,2000,6
23,62000,1,1,2,0,10000,7
22,62000,1,6,4,0,5000,6
24,62000,1,8,1,2,10000,13
25,62000,1,7,3,0,12000,5
24,72000,0,5,5,1,8000,10
25,62000,1,9,3,1,8500,10
23,62000,3,2,3,1,5575,11
24,74000,0,7,1,3,8000,15
26,74000,0,2,1,2,8000,13
23,62000,1,2,3,0,5000,5
23,75000,0,2,2,0,8000,7
24,62000,1,8,0,0,10000,7
22,75000,0,0,0,0,8000,5
23,75000,0,5,0,1,8000,10
25,62000,1,9,5,2,3000,12
23,62000,1,3,2,0,9000,11
23,75000,0,5,4,2,8000,13
24,75000,0,5,3,3,8000,15
22,62000,1,2,1,0,10000,5
25,69000,0,1,5,3,8000,13
23,75638,0,2,4,0,8000,5
26,76000,0,6,4,2,8000,13
25,76460,0,1,2,0,8000,6
24,77000,0,2,0,0,8000,7
22,62000,1,5,1,1,9000,10
22,78000,0,3,2,2,8000,13
26,62000,1,10,3,2,10000,13
23,56000,1,7,3,3,8000,14
24,79000,0,0,2,1,8000,11
23,80000,0,5,1,0,8000,7
24,62000,1,6,5,1,10000,10
24,62000,1,8,1,1,7750,10
22,80000,0,3,3,4,8000,18
26,80000,0,0,5,0,8000,5
24,62000,1,1,2,0,20000,11
25,74000,0,9,5,0,8000,7
23,62000,1,0,3,3,18000,14
23,62000,1,2,4,0,10000,11
22,62000,1,6,1,0,1500,6
26,80000,0,0,2,2,8000,12
22,62000,1,6,1,0,17000,6
24,81600,0,5,3,2,8000,12
26,82000,0,5,3,1,8000,10
26,62000,1,5,2,0,10000,7
26,76000,0,6,5,2,8000,13
25,56000,1,7,5,1,2000,11
22,62000,3,4,1,0,4000,6
26,62000,1,4,2,1,20000,10
25,62000,1,9,1,1,2100,11
24,56000,1,1,3,2,10000,14
22,66300,0,4,2,4,8000,18
22,84996,0,2,4,2,8000,13
25,62000,1,6,0,0,6000,7
24,85000,0,0,5,2,8000,13
25,62000,1,5,0,0,10000,7
23,62000,1,7,3,0,11200,7
21,56000,1,5,1,1,18000,10
22,86004,0,6,1,2,8000,13
26,86502,0,7,4,1,8000,10
22,62000,1,6,3,0,5000,8
25,87000,0,3,2,1,8000,10
25,62000,3,7,3,2,3500,13
23,62000,1,4,2,1,10000,12
22,62000,1,2,1,2,6000,13
23,62000,1,2,3,2,5000,13
23,76500,0,0,0,2,8000,14
26,62000,1,2,4,1,12000,11
26,90000,0,3,1,2,8000,14
24,62000,1,8,3,4,20000,16
22,90000,0,0,1,0,8000,7
23,62000,1,1,4,1,6500,10
22,62000,3,1,3,1,10000,11
23,90000,0,5,2,0,8000,6
23,90000,0,0,0,2,8000,13
22,90000,0,5,4,3,8000,11
22,56000,1,5,2,4,15000,16
22,91000,0,6,4,0,8000,6
22,91000,0,2,4,1,8000,11
23,92004,0,2,0,1,8000,11
22,62000,1,2,1,3,7500,13
23,62000,1,7,0,1,6400,10
24,62000,1,2,5,1,8000,10
23,62000,1,4,3,1,9600,9
25,95000,0,4,4,2,8000,15
25,95000,0,8,4,1,8000,10
25,95000,0,3,5,2,8000,13
25,95000,0,0,0,1,8000,10
22,62000,1,5,2,1,3000,8
22,95004,0,0,1,2,8000,12
26,84000,0,0,5,2,8000,12
25,56004,1,5,0,1,8000,11
25,84000,0,1,3,4,8000,16
26,96500,0,10,0,2,8000,13
24,56004,1,5,0,1,6000,10
24,97000,0,3,1,3,8000,15
26,62004,1,3,2,1,4000,9
26,99996,0,7,4,3,8000,16
21,99996,0,5,3,0,8000,7
23,56004,1,7,4,1,15000,11
23,62004,1,1,0,1,9600,10
26,100000,0,6,2,0,8000,6
25,62004,1,10,5,2,15000,13
22,62004,1,6,1,0,3600,7
23,62004,1,7,2,0,10000,9
23,89000,0,8,0,3,8000,14
26,62100,1,2,1,1,9600,11
24,105000,0,8,0,0,8000,7
26,62100,1,8,4,2,1600,12
24,62100,1,8,1,2,6000,12
26,81600,0,10,2,3,8000,16
24,108000,0,8,0,1,8000,9
26,62200,1,0,4,4,18000,16
24,110000,0,4,4,0,8000,5
25,115000,0,2,3,1,8000,11
22,56208,1,6,0,3,12000,16
24,116664,0,8,3,3,8000,16
22,62236,3,4,2,1,5000,9
22,108000,0,1,4,3,8000,16
25,108000,0,5,0,4,8000,16
25,120000,0,1,1,1,8000,11
21,62316,1,5,2,0,10000,7
23,62352,3,7,1,1,29800,10
26,62361,1,6,4,1,21650,12
23,120000,0,4,1,3,8000,14
25,123000,0,1,2,1,8000,12
25,62400,3,4,2,3,15000,17
26,125000,0,0,2,1,8000,9
23,126000,0,0,4,2,8000,13
23,62400,1,4,3,0,7200,8
24,62400,1,8,4,0,4000,8
23,130000,0,3,2,1,8000,11
26,62400,1,10,0,0,11000,11
25,135000,0,9,3,1,8000,11
23,62400,1,7,2,2,7000,13
22,56400,1,6,1,3,8400,14
22,56400,1,6,4,4,25000,16
24,131400,0,8,0,3,8000,15
24,62400,1,3,1,0,9500,6
22,62400,1,6,1,3,2400,14
22,62400,1,2,3,2,12600,13
25,62400,1,9,1,3,12500,14
25,62400,1,4,5,1,2000,10
26,183700,0,2,4,3,8000,15
22,30000,0,1,1,1,8050,12
22,48000,0,6,1,1,8050,10
21,50000,0,5,0,0,8075,6
22,54000,0,4,4,2,8075,13
23,62471,1,4,1,0,12000,6
23,78000,0,7,0,0,8100,7
24,85000,0,6,5,0,8100,11
21,25000,0,0,1,0,8125,7
25,62496,1,1,5,0,8000,7
23,30000,0,4,1,2,8125,12
21,62496,1,1,1,2,5000,12
21,62500,1,6,1,0,13200,7
23,62500,1,4,0,0,23525,7
26,56000,0,6,5,2,8150,12
24,60500,0,1,0,3,8150,17
26,62500,1,9,2,1,8000,11
22,62500,1,6,4,0,10000,5
25,34000,0,4,3,1,8200,12
24,62500,1,2,3,0,6000,5
26,40000,0,0,3,0,8200,6
24,40944,0,0,2,1,8200,11
23,55000,0,7,4,2,8200,13
24,62500,1,8,0,1,16000,10
22,150000,0,2,1,0,8200,6
21,25200,0,1,1,0,8250,7
23,30000,0,5,2,0,8250,7
23,62500,1,1,2,2,9600,13
24,62500,3,8,4,2,6500,13
25,62500,1,5,0,2,15000,6
23,62500,1,7,3,0,4000,7
21,33000,0,4,4,1,8250,11
23,62510,1,5,1,1,12000,10
22,62589,3,4,3,2,7000,13
25,70000,0,6,1,2,8250,13
24,62677,1,2,2,1,6000,10
26,62690,1,7,2,1,4400,11
23,26000,0,4,1,1,8300,9
25,30000,0,0,5,0,8300,8
22,45020,0,6,1,1,8300,10
21,50000,0,5,0,0,8300,8
24,83000,0,4,5,0,8300,7
22,62892,1,4,0,2,9600,11
21,62916,1,5,1,1,15000,11
22,56920,1,6,3,3,10000,14
24,56972,3,6,0,4,15000,16
25,63000,1,9,4,1,14000,12
26,31200,0,4,4,2,8325,13
26,77100,0,6,0,0,8350,6
21,30000,0,5,1,0,8400,6
23,63000,1,7,1,0,20000,7
24,63000,1,0,3,1,6000,9
24,31200,0,2,3,2,8400,13
21,32000,0,2,0,3,8400,16
25,63000,1,9,2,0,20000,8
22,32000,0,3,1,1,8400,11
24,63000,1,5,3,1,20000,11
23,63000,1,2,4,1,10000,10
25,63000,1,6,3,5,11000,11
23,63000,1,8,1,0,7300,7
21,63000,1,2,4,1,10000,10
25,34000,0,8,4,3,8400,11
25,63000,1,2,5,1,20000,9
24,35000,0,3,3,2,8400,12
23,63000,1,7,2,0,9700,5
21,63000,1,5,0,1,11200,10
26,35960,0,10,2,1,8400,11
25,36000,0,9,4,4,8400,18
22,63000,1,6,2,0,10800,5
23,30000,0,1,1,0,8400,11
24,36100,0,3,1,1,8400,11
23,63000,1,7,4,0,6800,7
22,41000,0,0,1,0,8400,8
22,63000,1,6,3,0,8400,7
22,63000,3,6,1,3,9000,11
22,63000,1,6,2,1,15000,11
22,63000,1,2,2,0,12000,7
26,63000,1,10,2,0,10000,6
26,35500,0,10,0,3,8400,17
22,63000,1,6,1,0,4500,5
22,42000,0,3,2,2,8400,14
26,63000,1,10,5,1,10000,9
22,63000,1,6,1,0,3700,5
25,63000,1,9,1,1,25000,11
24,63000,1,8,3,1,6300,11
24,45000,0,1,1,0,8400,7
23,39000,0,5,4,2,8400,13
21,63000,1,5,3,4,4800,11
26,47000,0,2,3,1,8400,11
22,63000,1,2,2,2,8400,12
26,48000,0,4,0,1,8400,11
26,50000,0,2,5,2,8400,14
22,63000,1,6,4,1,8950,10
25,50000,0,6,2,2,8400,13
26,44000,0,0,2,4,8400,14
26,51300,0,9,0,1,8400,11
22,51420,0,6,4,2,8400,11
26,51996,0,8,2,2,8400,13
24,63000,3,0,5,0,17600,8
23,52000,0,2,1,0,8400,6
23,46500,0,0,2,3,8400,16
22,63000,1,3,4,0,10000,8
22,63000,1,2,0,0,4000,11
24,63000,1,8,4,5,20000,19
26,49000,0,2,3,3,8400,18
25,63000,1,5,0,0,11600,11
25,63000,1,9,0,1,7775,11
25,55000,0,0,1,2,8400,13
22,55000,0,2,3,0,8400,7
25,63000,1,3,1,2,3000,13
26,55000,0,10,2,0,8400,8
26,63000,1,10,2,0,3500,7
23,56000,0,3,0,1,8400,10
24,63000,1,8,4,2,11400,13
22,63000,1,2,1,0,14100,8
24,63000,1,0,2,2,15000,13
25,60000,0,9,2,2,8400,13
23,60000,0,0,3,0,8400,7
26,63000,1,6,5,1,24000,11
25,60000,0,1,3,0,8400,7
24,57000,1,9,2,2,6500,13
24,63000,1,8,0,1,7000,11
25,63000,1,0,1,3,25000,13
24,60000,0,7,4,0,8400,6
26,63000,1,3,5,2,3800,12
26,63096,1,1,5,0,4200,5
22,62000,0,0,2,2,8400,13
22,63132,1,0,0,0,10000,6
23,63150,1,7,2,1,12000,9
22,62004,0,5,1,3,8400,15
26,63180,3,4,5,2,5825,13
23,63189,1,7,3,1,8000,10
25,63200,1,3,3,0,27250,8
23,63200,2,0,0,1,4800,12
26,65004,0,3,3,0,8400,7
24,66000,0,0,5,0,8400,11
23,61000,0,2,4,3,8400,14
24,68000,0,2,3,0,8400,7
26,68926,0,4,4,3,8400,17
25,63300,1,0,1,2,17600,12
22,63400,1,6,4,1,10500,9
26,63400,3,0,3,1,20000,9
22,73500,0,2,2,0,8400,6
24,75000,0,1,1,1,8400,12
25,78600,0,0,0,2,8400,13
26,90000,0,8,4,2,8400,11
24,100000,0,8,2,2,8400,13
22,63500,1,5,1,1,7200,11
22,63500,1,3,1,2,7000,11
23,130000,0,0,2,0,8400,11
23,100300,0,3,2,3,8400,14
26,140000,0,5,3,1,8400,12
26,18000,0,2,0,2,8500,14
23,18000,0,2,5,2,8500,11
24,63554,1,4,0,0,2500,7
25,18000,0,3,3,2,8500,10
26,19200,0,0,0,1,8500,9
23,63600,1,7,3,0,2475,5
22,63600,3,1,3,0,4000,6
24,57655,1,7,2,3,9925,15
25,63720,1,8,5,0,12500,7
22,63800,1,7,0,1,25000,11
22,42000,0,3,2,1,8550,11
26,36000,0,5,2,1,8550,10
23,66000,0,3,1,0,8550,7
26,63834,1,5,2,1,17000,11
25,32000,0,2,0,3,8575,15
22,63996,1,6,0,0,4000,5
24,63996,1,5,3,1,6000,10
22,63996,1,4,1,0,3250,7
25,55000,0,0,0,2,8575,14
24,63996,1,8,2,0,14400,9
23,58000,1,7,4,3,16500,11
26,64000,1,7,5,0,5000,6
26,30500,0,1,4,3,8600,14
22,40000,0,0,3,0,8600,7
26,64000,1,3,1,1,12000,11
24,64000,1,5,3,3,12000,16
25,95000,0,0,5,0,8600,8
22,64000,1,1,0,0,6625,6
23,60626,0,4,1,0,8625,7
24,64000,3,1,1,0,3000,11
22,69000,0,5,2,1,8650,11
25,42000,0,7,1,3,8675,15
23,28000,0,0,1,0,8700,6
23,64000,1,7,1,0,2100,6
24,64000,1,5,0,0,5200,7
25,64000,1,9,5,0,9000,5
22,64000,1,5,3,1,6000,10
23,64000,1,7,0,1,8000,10
22,64000,3,6,1,3,15000,17
22,64000,1,6,1,0,6000,11
24,64000,1,8,3,1,8000,11
22,64000,1,3,4,0,9600,8
24,29004,0,5,2,1,8725,12
24,64000,1,8,3,1,4000,10
23,64000,1,4,3,0,5550,7
21,64000,3,5,2,0,10000,7
25,150000,0,2,5,0,8750,7
24,64000,1,3,2,1,13225,10
25,64000,1,10,2,0,5000,7
24,64000,1,8,3,1,1200,10
22,64000,1,6,2,1,7000,10
26,64000,1,10,5,1,15000,10
22,46104,0,4,1,0,8775,7
22,64000,1,6,3,2,15000,13
22,64000,1,4,4,2,14000,13
23,18500,0,2,3,2,9000,11
23,64000,1,6,0,0,5500,7
21,20000,0,2,2,0,9000,7
22,21600,0,1,3,1,9000,9
22,23900,0,0,4,1,9000,11
25,25000,0,5,2,1,9000,11
22,64000,1,2,1,1,25000,11
24,64000,1,0,1,0,12000,8
24,25000,0,2,2,1,9000,11
22,25600,0,5,3,0,9000,8
24,64000,1,9,0,1,10000,11
22,25920,0,1,2,2,9000,10
22,26000,0,0,0,2,9000,12
26,64000,1,2,4,3,8000,14
24,26400,0,3,5,1,9000,11
24,64000,1,8,3,1,4800,12
22,64000,1,5,2,0,2000,9
21,26785,0,6,2,0,9000,7
26,58000,1,1,2,3,25000,13
23,58000,1,7,2,2,7200,11
23,26976,0,4,4,0,9000,7
23,27600,0,3,3,2,9000,13
22,28800,0,5,2,1,9000,10
22,30000,0,0,5,2,9000,13
25,30000,0,9,0,3,9000,17
22,30000,0,2,1,1,9000,11
21,30000,0,5,2,2,9000,12
26,30000,0,8,1,0,9000,5
26,64212,1,5,4,2,9600,14
22,64260,1,6,4,2,9200,13
26,64260,1,3,2,0,4500,8
22,64312,1,4,3,3,5000,14
23,30000,0,2,2,3,9000,14
24,31200,0,7,4,1,9000,10
23,64500,1,0,2,0,10000,11
23,64500,1,6,2,1,7000,10
23,64500,1,4,1,0,5000,11
24,64500,1,8,1,2,1200,14
25,64500,3,4,4,2,12000,13
23,64500,1,8,1,1,10000,12
21,64500,1,2,1,1,15000,11
21,33000,0,5,1,1,9000,12
22,33000,0,6,1,1,9000,11
25,33000,0,3,4,0,9000,5
25,33000,0,5,2,0,9000,7
21,33600,0,5,4,1,9000,11
22,33600,0,6,4,3,9000,11
24,34000,0,0,0,1,9000,11
24,64656,1,8,1,1,14500,10
24,34000,0,2,0,2,9000,13
26,34320,0,2,1,0,9000,6
23,29000,0,2,1,1,9000,11
26,64700,1,5,5,2,17500,11
25,64800,1,9,1,1,4500,10
21,35000,0,5,2,0,9000,8
26,64800,1,5,2,1,2000,11
22,29000,0,7,2,1,9000,11
23,64800,1,7,4,2,4000,13
23,36000,0,3,1,1,9000,9
24,64800,1,5,3,0,11000,5
23,36000,0,4,0,1,9000,11
23,64800,1,7,0,2,2400,13
26,64800,3,11,2,0,3000,11
22,58800,1,4,4,3,23500,15
22,36000,0,3,1,2,9000,11
24,30000,0,0,1,3,9000,15
26,64956,1,0,0,2,7500,13
26,64992,1,1,0,0,4000,9
26,64999,1,11,3,1,15000,10
26,64999,3,5,3,2,10000,13
22,64999,1,6,3,3,2500,14
26,65000,1,9,4,3,3000,18
26,30000,0,0,0,3,9000,15
23,36000,0,6,3,2,9000,10
23,65000,1,7,1,0,10500,6
21,36120,0,5,3,1,9000,10
25,59000,1,4,4,3,3000,16
24,37000,0,5,3,0,9000,7
26,65000,1,2,5,0,10000,6
22,37500,0,0,2,1,9000,9
24,65000,1,2,3,1,12000,12
23,65000,1,0,1,0,8200,6
25,65000,1,0,3,0,12000,7
23,65000,3,6,4,1,6000,10
23,65000,1,0,2,0,10200,7
24,38400,0,6,0,0,9000,7
22,38500,0,1,2,1,9000,10
23,33359,0,2,1,0,9000,11
23,39600,0,7,4,1,9000,11
24,33996,0,1,1,4,9000,16
26,65000,1,1,5,1,17000,9
24,40000,0,1,3,1,9000,11
22,40000,0,2,1,1,9000,10
24,65000,1,3,4,1,12000,9
23,40000,0,4,3,0,9000,7
23,40000,0,1,1,2,9000,12
23,34000,0,5,2,4,9000,17
24,65000,1,8,4,1,6300,11
22,65000,1,0,4,0,7200,8
25,40000,0,1,4,2,9000,12
26,65000,1,11,3,0,12000,7
23,65000,1,0,4,0,12000,7
24,65000,1,3,1,0,6000,6
23,35500,0,2,5,3,9000,15
24,65000,1,8,0,1,6600,10
24,65000,1,8,3,3,7200,17
25,59000,1,9,0,0,5000,6
26,65000,1,10,1,0,5000,7
21,65000,1,5,3,0,10000,6
23,42000,0,7,3,0,9000,8
24,65000,1,2,4,1,8000,12
21,65000,1,5,0,1,2200,12
23,42000,0,3,0,0,9000,7
23,65000,1,7,0,0,7425,6
21,36140,0,5,1,0,9000,8
26,42600,0,3,4,3,9000,14
25,42900,0,9,2,0,9000,6
24,65000,1,9,4,2,4200,15
26,65000,1,2,3,3,8000,17
26,43000,0,0,4,2,9000,13
22,43200,0,4,1,3,9000,14
23,65000,1,3,2,0,7000,7
23,43200,0,0,1,0,9000,6
24,65000,1,8,4,0,3300,7
26,44000,0,4,0,1,9000,10
25,44000,0,9,2,0,9000,7
25,44000,0,0,2,0,9000,8
25,44640,0,4,4,1,9000,10
23,45000,0,7,1,1,9000,10
25,65000,1,3,1,2,10000,12
22,45000,0,7,4,0,9000,7
23,45000,0,4,1,0,9000,5
21,45000,0,3,2,0,9000,8
22,45000,0,0,1,2,9000,14
22,65000,1,6,1,0,12800,5
23,65000,1,1,3,0,7000,8
26,65000,3,1,5,2,4800,13
22,45000,0,0,1,1,9000,11
26,59000,1,5,2,3,8000,15
26,45000,0,0,0,1,9000,10
22,45004,0,1,4,2,9000,14
26,65000,1,5,0,0,5000,5
25,39512,0,3,3,2,9000,15
23,65000,1,5,1,1,4000,11
24,65000,3,6,4,3,4400,16
23,65000,1,5,3,0,16500,7
23,65000,1,8,3,0,3600,7
24,45888,0,5,2,0,9000,5
26,46000,0,4,4,0,9000,7
24,46000,0,4,4,2,9000,13
23,46200,0,5,4,1,9000,9
25,46500,0,9,2,2,9000,11
24,46704,0,2,1,1,9000,11
25,47000,0,1,0,0,9000,7
22,47840,0,0,1,2,9000,12
23,65000,1,0,0,1,18000,9
22,48000,0,2,0,0,9000,7
22,65000,3,6,3,1,7000,11
26,65000,1,9,1,0,20500,6
26,48000,0,7,4,0,9000,8
25,48000,0,3,4,2,9000,13
22,49500,0,0,4,2,9000,14
24,65000,1,5,1,1,9600,11
25,50000,0,5,0,1,9000,12
25,65000,1,1,4,0,12000,7
24,65000,1,1,4,1,6000,10
26,65000,1,10,5,0,8000,6
20,65000,1,4,1,1,4800,9
23,50000,0,7,4,1,9000,12
26,50004,0,0,1,0,9000,6
26,50200,0,1,5,0,9000,7
26,50760,0,3,0,0,9000,8
24,65000,1,0,1,0,14000,8
23,65000,1,5,0,0,2275,11
25,65000,1,3,5,1,1200,10
24,65000,1,0,2,1,8000,10
23,51000,0,2,1,1,9000,10
24,51000,0,3,2,0,9000,5
22,51000,0,4,1,3,9000,15
23,65000,1,0,1,2,8500,15
26,51400,0,4,0,2,9000,13
23,65000,1,7,2,0,7000,6
26,65000,1,3,5,1,12000,10
26,51840,0,9,1,0,9000,8
23,52000,0,0,3,1,9000,12
24,65000,1,3,1,0,8000,5
22,52000,0,0,2,1,9000,10
22,65000,1,6,0,0,8000,6
26,65000,1,7,5,1,14400,9
23,65000,1,4,0,0,5400,8
23,65000,1,7,1,0,10000,7
23,65000,1,4,1,3,13600,15
21,52000,0,0,1,1,9000,11
22,52000,0,6,4,3,9000,14
24,65000,1,7,4,0,1525,5
24,52800,0,2,3,0,9000,7
24,52800,0,8,0,0,9000,7
23,53000,0,0,3,2,9000,12
23,53664,0,1,0,1,9000,12
23,65000,1,2,0,0,7000,8
24,65000,3,8,4,0,6000,6
22,54000,0,4,0,2,9000,15
26,65000,1,0,0,0,4000,5
24,65000,1,8,4,1,10000,11
26,65000,1,8,5,0,11500,7
25,48000,0,7,5,3,9000,15
24,65000,1,8,5,0,2000,5
22,59000,1,7,5,3,4900,15
25,55000,0,9,1,1,9000,10
24,65000,1,7,0,1,20000,11
25,55000,0,5,5,1,9000,11
21,59000,1,5,5,1,5000,9
24,65000,1,9,5,0,5500,5
26,55000,0,0,3,0,9000,11
26,65000,1,3,3,0,10000,7
24,65000,1,8,2,0,10000,5
24,55000,0,2,5,2,9000,14
23,65000,1,1,4,1,10800,10
26,45000,0,2,0,0,9050,7
26,38400,0,8,3,3,9100,15
23,43200,0,2,3,3,9100,13
24,54996,0,6,2,1,9100,11
22,57500,0,1,0,1,9100,11
25,65000,1,9,4,0,5000,7
22,30000,0,6,2,1,9150,10
24,65000,3,8,1,0,9000,7
22,22800,0,4,4,1,9200,9
24,65000,1,8,5,0,10000,7
22,65000,1,2,3,1,10000,11
26,29000,0,10,0,0,9200,7
21,30000,0,6,0,0,9200,6
24,65000,1,7,3,0,6000,5
21,43000,0,2,2,0,9200,8
23,65000,3,8,4,2,9600,14
22,50000,0,0,1,0,9200,6
23,50000,0,5,1,4,9200,15
23,65000,1,7,3,1,13750,9
24,65000,1,2,1,3,20000,14
23,65000,1,0,3,1,7300,9
22,62000,0,6,4,2,9200,12
23,66000,0,0,2,1,9200,11
24,77385,0,6,0,0,9200,6
22,65000,1,0,2,1,3000,10
25,59000,1,4,5,2,3600,12
21,59000,1,5,2,1,25000,9
25,82000,0,2,2,0,9200,6
22,63000,0,5,1,0,9225,5
24,65000,3,8,3,0,12000,6
21,13000,0,0,0,2,9250,12
25,65000,3,1,3,2,12000,12
23,24000,0,0,3,0,9250,6
22,24000,0,1,5,0,9250,8
25,24996,0,2,1,0,9250,8
25,25000,0,8,3,1,9250,10
25,25716,0,1,2,0,9250,6
21,65000,3,5,2,0,5000,5
22,65000,1,4,1,2,10000,13
24,65000,1,5,2,1,2000,9
23,65000,1,7,1,0,9000,7
22,27120,0,5,0,2,9250,13
21,65000,1,2,3,1,8400,11
24,65000,3,6,1,0,3500,6
23,65000,1,7,3,0,6250,6
24,27456,0,1,2,2,9250,12
23,65000,3,7,2,2,10000,13
25,65000,1,2,2,1,10000,10
25,65000,1,3,3,2,7000,14
25,65000,1,1,4,1,15000,11
23,28800,0,1,3,2,9250,14
24,65000,1,3,0,2,7000,13
24,28800,0,3,0,2,9250,13
22,65000,1,2,0,1,13000,10
22,65000,1,2,4,2,13000,14
22,31000,0,7,2,3,9250,14
22,32400,0,6,2,3,9250,14
23,36707,0,3,4,3,9250,16
24,65000,1,6,4,1,11000,11
21,39000,0,5,4,1,9250,9
23,65000,1,7,3,0,14400,7
23,65000,1,7,1,0,5500,7
23,40000,0,7,1,3,9250,16
26,65000,1,11,5,0,10950,7
22,65000,1,6,2,1,3800,11
26,65000,1,6,3,4,22000,17
22,66800,0,2,0,0,9300,11
26,59000,1,4,1,1,9800,11
